WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-06-27,2022,26,2022-06-26,2022,26,NOTDEFINED,319.0,319.0,1.0,,1.0,,,,,,,2.0,,,,,,,,2.0,294.0,3.0,,,,,,,,,,,,Samples tested only for influenza,IN,202226,202226,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-07-04,2022,27,2022-07-03,2022,27,NOTDEFINED,456.0,456.0,3.0,,2.0,,,,,,,5.0,,,,,,,,5.0,451.0,2.0,,,,,,,,,,,,samples tested  for Influenza,IN,202227,202227,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-07-11,2022,28,2022-07-10,2022,28,NOTDEFINED,385.0,385.0,6.0,,4.0,,,,,,,10.0,,,,,,,,10.0,375.0,2.0,,,,,,,,,,,,samples tested  for Influenza,IN,202228,202228,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-07-25,2022,30,2022-07-24,2022,30,NOTDEFINED,304.0,304.0,14.0,,,,,,,,,14.0,,,,,,,,14.0,290.0,3.0,,,,,,,,,,,,samples tested  for Influenza & SARS CoV-2,IN,202230,202230,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-01,2022,31,2022-07-31,2022,31,NOTDEFINED,354.0,354.0,25.0,,2.0,,,,,,,27.0,,,,,,,,27.0,327.0,3.0,,,,,,,,,,,,samples tested  for Influenza & SARS CoV-2,IN,202231,202231,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-08,2022,32,2022-08-07,2022,32,NOTDEFINED,306.0,306.0,13.0,,1.0,,,,,,,14.0,,,,,,,,14.0,292.0,3.0,,,,,,,,,,,,samples tested  for Influenza & SARS CoV-2,IN,202232,202232,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-15,2022,33,2022-08-14,2022,33,NOTDEFINED,242.0,242.0,22.0,,2.0,,,,,,,24.0,,,,,,2.0,2.0,26.0,216.0,3.0,,,,,,,,,,,,samples tested  for Influenza & SARS CoV-2,IN,202233,202233,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-22,2022,34,2022-08-21,2022,34,NOTDEFINED,298.0,298.0,25.0,,11.0,,,,,,,36.0,,,,,,,,36.0,262.0,3.0,,,,,,,,,,,,samples tested  for Influenza & SARS CoV-2,IN,202234,202234,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-29,2022,35,2022-08-28,2022,35,NOTDEFINED,432.0,432.0,43.0,,3.0,,,,,,,46.0,,,2.0,,,8.0,10.0,56.0,376.0,3.0,,,,,,,,,,,,samples tested  for Influenza & SARS CoV-2,IN,202235,202235,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-08-09,2021,32,2021-08-08,2021,32,SENTINEL,41.0,41.0,1.0,,12.0,,,,,,,13.0,,,,,,0.0,0.0,13.0,28.0,3.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202132,202132,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-08-16,2021,33,2021-08-15,2021,33,SENTINEL,34.0,34.0,,,6.0,,,,,,,6.0,,,,,,0.0,0.0,6.0,28.0,3.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202133,202133,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-08-23,2021,34,2021-08-22,2021,34,SENTINEL,50.0,50.0,6.0,,8.0,,,,,,,14.0,,,1.0,,,2.0,3.0,17.0,33.0,3.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202134,202134,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-08-30,2021,35,2021-08-29,2021,35,SENTINEL,67.0,67.0,1.0,,17.0,,,,,,,18.0,,,1.0,,,2.0,3.0,21.0,46.0,3.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202135,202135,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-09-06,2021,36,2021-09-05,2021,36,SENTINEL,93.0,93.0,1.0,,10.0,,,,,,,11.0,,,4.0,,,1.0,5.0,16.0,76.0,3.0,,,,,,,,,,,,Samples tested only for Influenza,IN,202136,202136,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-09-13,2021,37,2021-09-12,2021,37,SENTINEL,131.0,131.0,1.0,,16.0,,,,,,,17.0,,,8.0,,,0.0,8.0,25.0,92.0,3.0,,,,,,,,,,,,Samples tested only for Influenza,IN,202137,202137,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-09-20,2021,38,2021-09-19,2021,38,SENTINEL,100.0,100.0,,,7.0,,,,,,,7.0,,,9.0,,,2.0,11.0,18.0,61.0,3.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202138,202138,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-09-27,2021,39,2021-09-26,2021,39,SENTINEL,141.0,141.0,,,9.0,,,,,,,9.0,,,23.0,,,2.0,25.0,34.0,90.0,3.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202139,202139,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-10-04,2021,40,2021-10-03,2021,40,SENTINEL,99.0,99.0,,,2.0,,,,,,,2.0,,,26.0,,,1.0,27.0,29.0,70.0,3.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202140,202140,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-10-11,2021,41,2021-10-10,2021,41,SENTINEL,763.0,763.0,1.0,,18.0,,,,,,,19.0,,,62.0,,3.0,13.0,78.0,97.0,87.0,3.0,,,,,,,,,,,,Samples tested only for Influenza.,IN,202141,202141,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-10-18,2021,42,2021-10-17,2021,42,SENTINEL,588.0,588.0,1.0,,21.0,,,,,,,22.0,,,32.0,,,3.0,35.0,57.0,74.0,3.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202142,202142,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-10-25,2021,43,2021-10-24,2021,43,SENTINEL,587.0,587.0,3.0,,14.0,,,,,,,17.0,,,22.0,,,5.0,27.0,44.0,63.0,2.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202143,202143,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-11-01,2021,44,2021-10-31,2021,44,SENTINEL,575.0,575.0,2.0,,23.0,,,,,,,25.0,,,25.0,,,7.0,32.0,57.0,51.0,3.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202144,202144,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-11-08,2021,45,2021-11-07,2021,45,SENTINEL,419.0,419.0,1.0,,13.0,,,,,,,14.0,,,13.0,,,3.0,16.0,30.0,25.0,3.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202145,202145,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-11-15,2021,46,2021-11-14,2021,46,SENTINEL,454.0,454.0,1.0,,8.0,,,,,,,9.0,,,11.0,,,4.0,15.0,24.0,37.0,2.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202146,202146,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-11-22,2021,47,2021-11-21,2021,47,SENTINEL,275.0,275.0,,,6.0,,,,,,,6.0,,,7.0,,,1.0,8.0,14.0,42.0,2.0,,,,,,,,,,,,Samples tested for Influenza only,IN,202147,202147,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-11-29,2021,48,2021-11-28,2021,48,SENTINEL,27.0,27.0,,,,,,,,,,,,,2.0,,,0.0,2.0,2.0,25.0,2.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202148,202148,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-12-06,2021,49,2021-12-05,2021,49,SENTINEL,26.0,26.0,,,,,,,,,,,,,1.0,,,0.0,1.0,1.0,25.0,2.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202149,202149,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-12-13,2021,50,2021-12-12,2021,50,SENTINEL,495.0,495.0,1.0,,3.0,,,,,,,4.0,,,9.0,,,0.0,9.0,13.0,30.0,2.0,,,,,,,,,,,,Samples tested only for Influenza,IN,202150,202150,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-12-20,2021,51,2021-12-19,2021,51,SENTINEL,444.0,444.0,2.0,,8.0,,,,,,,10.0,,,4.0,,,2.0,6.0,16.0,28.0,2.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202151,202151,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2021-12-27,2021,52,2021-12-26,2021,52,SENTINEL,394.0,394.0,1.0,,2.0,,,,,,,3.0,,,6.0,,,0.0,6.0,9.0,27.0,2.0,,,,,,,,,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202152,202152,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-01-03,2022,1,2022-01-02,2022,1,SENTINEL,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202201,202201,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-01-10,2022,2,2022-01-09,2022,2,SENTINEL,49.0,49.0,,,,,,,,,,,,,,,,3.0,3.0,3.0,46.0,2.0,,,,1.0,,1.0,,5.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202202,202202,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-01-17,2022,3,2022-01-16,2022,3,SENTINEL,29.0,29.0,,,,,,,,,,,,,,,,,,,29.0,2.0,,,,2.0,,,,2.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202203,202203,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-01-24,2022,4,2022-01-23,2022,4,SENTINEL,50.0,50.0,,,,,,,,,,,,,,,,,,,50.0,2.0,1.0,,,2.0,,2.0,,10.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202204,202204,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-01-31,2022,5,2022-01-30,2022,5,SENTINEL,30.0,30.0,,,,,,,,,,,,,,,,,,,30.0,2.0,1.0,,,,,,,5.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202205,202205,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-02-07,2022,6,2022-02-06,2022,6,SENTINEL,36.0,36.0,,,,,,,,,,,,,,,,,,,36.0,2.0,,,,1.0,,,,3.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202206,202206,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-02-14,2022,7,2022-02-13,2022,7,SENTINEL,25.0,25.0,,,,,,,,,,,,,,,,,,,25.0,2.0,,,,1.0,,1.0,,3.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202207,202207,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-02-21,2022,8,2022-02-20,2022,8,SENTINEL,26.0,26.0,,,,,,,,,,,,,,,,,,,26.0,2.0,1.0,,,,,1.0,,0.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202208,202208,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-02-28,2022,9,2022-02-27,2022,9,SENTINEL,37.0,37.0,,,,,,,,,,,,,,,,,,,37.0,2.0,,,,,,1.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202209,202209,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-03-07,2022,10,2022-03-06,2022,10,SENTINEL,37.0,37.0,,,,,,,,,,,,,,,,,,,37.0,2.0,2.0,,,1.0,,,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202210,202210,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-03-14,2022,11,2022-03-13,2022,11,SENTINEL,27.0,27.0,,,,,,,,,,,,,,,,,,,27.0,3.0,1.0,,,,,5.0,,0.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202211,202211,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-03-21,2022,12,2022-03-20,2022,12,SENTINEL,27.0,27.0,,,,,,,,,,,,,,,,,,,27.0,3.0,1.0,,,,,1.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202212,202212,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-03-28,2022,13,2022-03-27,2022,13,SENTINEL,26.0,26.0,,,,,,,,,,,,,,,,,,,26.0,2.0,,,,,,2.0,,2.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202213,202213,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-04-04,2022,14,2022-04-03,2022,14,SENTINEL,30.0,30.0,,,,,,,,,,,,,,,,,,,30.0,2.0,3.0,,,1.0,,1.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202214,202214,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-04-11,2022,15,2022-04-10,2022,15,SENTINEL,20.0,20.0,,,,,,,,,,,,,,,,,,,20.0,2.0,,,,,,,,0.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202215,202215,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-04-18,2022,16,2022-04-17,2022,16,SENTINEL,21.0,21.0,,,,,,,,,,,,,,,,,,,21.0,2.0,,,,,,1.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202216,202216,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-04-25,2022,17,2022-04-24,2022,17,SENTINEL,28.0,28.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,27.0,3.0,,,,2.0,,1.0,,2.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202217,202217,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-05-02,2022,18,2022-05-01,2022,18,SENTINEL,42.0,42.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,41.0,3.0,3.0,,,2.0,,1.0,,5.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202218,202218,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-05-09,2022,19,2022-05-08,2022,19,SENTINEL,24.0,24.0,,,,,,,,,,,,,,,,,,,24.0,2.0,1.0,,,,,2.0,,5.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202219,202219,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-05-16,2022,20,2022-05-15,2022,20,SENTINEL,42.0,42.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,41.0,3.0,1.0,,,,,,,7.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202220,202220,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-05-23,2022,21,2022-05-22,2022,21,SENTINEL,29.0,29.0,3.0,,,,,,,,,3.0,,,,,,,,3.0,26.0,3.0,1.0,,,,,4.0,,2.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202221,202221,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-05-30,2022,22,2022-05-29,2022,22,SENTINEL,32.0,32.0,,,,,,,,,,,,,,,,,,,32.0,2.0,1.0,,,,,3.0,,3.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202222,202222,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-06-06,2022,23,2022-06-05,2022,23,SENTINEL,37.0,37.0,2.0,,,,,,,,,2.0,,,,,,,,2.0,35.0,3.0,,,,,,1.0,,4.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202223,202223,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-06-13,2022,24,2022-06-12,2022,24,SENTINEL,30.0,30.0,3.0,,,,,,,,,3.0,,,,,,,,3.0,27.0,3.0,1.0,,,,,4.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202224,202224,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-06-20,2022,25,2022-06-19,2022,25,SENTINEL,35.0,35.0,,,,,,,,,,,,,,,,,,,35.0,2.0,1.0,,,,,2.0,,2.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202225,202225,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-06-27,2022,26,2022-06-26,2022,26,SENTINEL,34.0,34.0,2.0,,,,,,,,,2.0,,,,,,,,2.0,32.0,3.0,,,,,,3.0,,6.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202226,202226,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-07-04,2022,27,2022-07-03,2022,27,SENTINEL,44.0,44.0,5.0,,1.0,,,,,,,6.0,,,,,,,,6.0,38.0,3.0,1.0,,,,,,,7.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202227,202227,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-07-11,2022,28,2022-07-10,2022,28,SENTINEL,61.0,61.0,5.0,,,,,,,,,5.0,,,,,,,,5.0,56.0,3.0,,,,,,5.0,,8.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202228,202228,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-07-18,2022,29,2022-07-17,2022,29,SENTINEL,84.0,84.0,17.0,,,,,,,,,17.0,,,,,,,,17.0,67.0,3.0,1.0,,,,,1.0,,6.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202229,202229,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-07-25,2022,30,2022-07-24,2022,30,SENTINEL,100.0,100.0,37.0,,2.0,,,,,,,39.0,,,,,,,,39.0,61.0,3.0,,,,2.0,,5.0,,9.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202230,202230,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-01,2022,31,2022-07-31,2022,31,SENTINEL,211.0,211.0,88.0,,1.0,,,,,,,89.0,,,,,,,,89.0,122.0,3.0,,,,3.0,,6.0,,14.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202231,202231,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-08,2022,32,2022-08-07,2022,32,SENTINEL,261.0,261.0,104.0,,1.0,,,,,,,105.0,,,,,,,,105.0,156.0,3.0,5.0,,,10.0,,2.0,,8.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202232,202232,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-15,2022,33,2022-08-14,2022,33,SENTINEL,185.0,185.0,60.0,,1.0,,,,,,,61.0,,,,,,,,61.0,124.0,3.0,2.0,,,19.0,,2.0,,4.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202233,202233,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-22,2022,34,2022-08-21,2022,34,SENTINEL,177.0,177.0,57.0,,2.0,,,,,,,59.0,,,,,,,,59.0,118.0,3.0,,,,25.0,,2.0,,5.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202234,202234,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-08-29,2022,35,2022-08-28,2022,35,SENTINEL,223.0,223.0,52.0,,3.0,,,,,,,55.0,,,,,,,,55.0,168.0,3.0,1.0,,,49.0,,2.0,,2.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202235,202235,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-09-05,2022,36,2022-09-04,2022,36,SENTINEL,620.0,620.0,81.0,,16.0,,,,,,,97.0,,,,,,8.0,8.0,105.0,515.0,3.0,1.0,,,50.0,,5.0,,6.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202236,202236,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-09-12,2022,37,2022-09-11,2022,37,SENTINEL,350.0,350.0,30.0,,3.0,,,,,,,33.0,,,,,,,,33.0,317.0,3.0,2.0,,,23.0,,4.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202237,202237,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-09-19,2022,38,2022-09-18,2022,38,SENTINEL,575.0,575.0,52.0,,6.0,,,,,,,58.0,,,,,,,,58.0,517.0,3.0,1.0,,,29.0,,7.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202238,202238,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-09-26,2022,39,2022-09-25,2022,39,SENTINEL,410.0,410.0,23.0,,10.0,,,,,,,33.0,,,,,,3.0,3.0,36.0,374.0,3.0,3.0,,,26.0,,5.0,,0.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202239,202239,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-10-03,2022,40,2022-10-02,2022,40,SENTINEL,324.0,324.0,13.0,,11.0,,,,,,,24.0,,,1.0,,,,1.0,25.0,299.0,3.0,2.0,,,17.0,,3.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202240,202240,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-10-10,2022,41,2022-10-09,2022,41,SENTINEL,342.0,342.0,9.0,,4.0,,,,,,,13.0,,,1.0,,,,1.0,14.0,328.0,3.0,1.0,,,13.0,,2.0,,0.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202241,202241,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-10-17,2022,42,2022-10-16,2022,42,SENTINEL,371.0,371.0,3.0,,7.0,,,,,,,10.0,,,1.0,,,,1.0,11.0,360.0,3.0,1.0,,,4.0,,2.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202242,202242,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-10-24,2022,43,2022-10-23,2022,43,SENTINEL,391.0,391.0,11.0,,10.0,,,,,,,21.0,,,4.0,,,,4.0,25.0,366.0,3.0,2.0,,,1.0,,2.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202243,202243,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-10-31,2022,44,2022-10-30,2022,44,SENTINEL,200.0,200.0,1.0,,4.0,,,,,,,5.0,,,2.0,,,2.0,4.0,9.0,191.0,3.0,2.0,,,5.0,,1.0,,3.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202244,202244,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-11-07,2022,45,2022-11-06,2022,45,SENTINEL,70.0,70.0,,,2.0,,,,,,,2.0,,,1.0,,,,1.0,3.0,67.0,3.0,1.0,,,3.0,,3.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202245,202245,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-11-14,2022,46,2022-11-13,2022,46,SENTINEL,283.0,283.0,2.0,,,,,,,,,2.0,,,5.0,,,,5.0,7.0,233.0,3.0,3.0,,,3.0,,2.0,,2.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202246,202246,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-11-21,2022,47,2022-11-20,2022,47,SENTINEL,385.0,385.0,13.0,,3.0,,,,,,,16.0,,,1.0,,,,1.0,17.0,54.0,3.0,1.0,,,1.0,,3.0,,3.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202247,202247,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-11-28,2022,48,2022-11-27,2022,48,SENTINEL,245.0,245.0,5.0,,4.0,,,,,,,9.0,,,1.0,,,,1.0,10.0,235.0,3.0,3.0,,,,,5.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202248,202248,1.0,1.0,1.0
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2022-12-05,2022,49,2022-12-04,2022,49,SENTINEL,361.0,361.0,4.0,,6.0,,,,,,,10.0,,,6.0,,,,6.0,16.0,345.0,3.0,7.0,,,1.0,,5.0,,1.0,,,,"Samples tested for Influenza ,SARS CoV-2 and other respiratory viruses",IN,202249,202249,1.0,1.0,1.0
